_id,clusterID,siteID,stationID,spaceID,connectionTime,disconnectTime,doneChargingTime,chargingTime,standbyTime,sessionDuration,kWhDelivered,powerkW,minpowerkW
138,0039,0002,2-39-95-444,CA-497,2019-10-11 16:02:56,2019-10-12 00:41:52,2019-10-11 17:59:54,01:56:58,06:41:58,08:38:56,12.017,6.164320319179253,1.3894270298047275
139,0039,0002,2-39-79-380,CA-489,2019-10-11 16:04:27,2019-10-11 17:21:26,2019-10-11 17:08:32,01:04:05,00:12:54,01:16:59,0.844,0.790221066319896,0.6578047196362848
140,0039,0002,2-39-79-376,CA-324,2019-10-11 16:07:49,2019-10-12 01:12:02,2019-10-11 18:28:02,02:20:13,06:44:00,09:04:13,9.334,3.9941043622964463,1.0290754295164304
141,0039,0002,2-39-91-437,CA-317,2019-10-11 16:13:17,2019-10-11 16:44:49,2019-10-11 16:44:41,00:31:24,00:00:08,00:31:32,2.122,4.054777070063694,4.037632135306554
142,0039,0002,2-39-79-379,CA-327,2019-10-11 16:15:08,2019-10-11 23:31:15,2019-10-11 17:03:51,00:48:43,06:27:24,07:16:07,2.986,3.677591515566199,0.4108075056368709
143,0039,0002,2-39-90-26,CA-316,2019-10-11 16:21:57,2019-10-12 06:41:45,2019-10-11 17:23:45,01:01:48,13:18:00,14:19:48,1.993,1.9349514563106798,0.13907885554780183
144,0039,0002,2-39-128-18,CA-308,2019-10-11 16:33:56,2019-10-11 23:17:08,2019-10-11 17:39:53,01:05:57,05:37:15,06:43:12,6.498,5.911751326762699,0.9669642857142858
145,0039,0002,2-39-78-367,CA-494,2019-10-11 16:37:57,2019-10-11 22:37:00,2019-10-11 19:49:02,03:11:05,02:47:58,05:59:03,7.685,2.4130832969908416,1.2842222531680823
146,0039,0002,2-39-92-442,CA-498,2019-10-11 16:39:25,2019-10-12 00:20:37,2019-10-11 20:03:01,03:23:36,04:17:36,07:41:12,22.291,6.569056974459724,2.899956634865568
147,0039,0002,2-39-91-437,CA-317,2019-10-11 16:47:07,2019-10-12 01:51:19,2019-10-11 17:35:27,00:48:20,08:15:52,09:04:12,2.007,2.491448275862069,0.22127894156560088
148,0039,0002,2-39-78-362,CA-496,2019-10-11 16:54:46,2019-10-12 02:16:42,2019-10-12 02:17:42,09:22:56,00:01:00,09:21:56,10.474,1.116366650876362,1.1183533040692846
149,0039,0002,2-39-78-363,CA-320,2019-10-11 17:01:35,2019-10-11 21:33:38,2019-10-11 20:03:12,03:01:37,01:30:26,04:32:03,6.809,2.249463154996788,1.50170924462415
150,0039,0002,2-39-123-23,CA-313,2019-10-11 17:02:38,2019-10-11 18:34:15,2019-10-11 18:15:00,01:12:22,00:19:15,01:31:37,1.434,1.188945186549977,0.9391304347826087
151,0039,0002,2-39-79-380,CA-489,2019-10-11 17:24:11,2019-10-12 02:28:16,2019-10-12 02:28:11,09:04:00,00:00:05,09:04:05,2.216,0.24441176470588238,0.2443743299126972
152,0039,0002,2-39-91-441,CA-499,2019-10-11 17:35:37,2019-10-12 00:07:28,2019-10-11 22:41:09,05:05:32,01:26:19,06:31:51,11.882,2.3333624263582804,1.8193696567564117
153,0039,0002,2-39-90-440,CA-500,2019-10-11 18:33:39,2019-10-12 01:11:23,2019-10-12 01:11:15,06:37:36,00:00:08,06:37:44,14.925,2.2522635814889336,2.251508548441167
154,0039,0002,2-39-88-24,CA-314,2019-10-11 19:10:37,2019-10-11 23:10:48,2019-10-11 22:59:10,03:48:33,00:11:38,04:00:11,0.874,0.22944651061036972,0.2183332176809382
155,0039,0002,2-39-89-25,CA-315,2019-10-11 19:30:15,2019-10-12 07:21:00,2019-10-11 20:31:22,01:01:07,10:49:38,11:50:45,2.027,1.9899645486773931,0.17111501934576154
156,0039,0002,2-39-79-377,CA-325,2019-10-11 21:31:48,2019-10-11 23:32:58,2019-10-11 23:32:54,02:01:06,00:00:04,02:01:10,6.969,3.452848885218827,3.4509491059147184
157,0039,0002,2-39-79-383,CA-492,2019-10-11 21:57:18,2019-10-12 00:00:43,2019-10-11 22:35:44,00:38:26,01:24:59,02:03:25,3.777,5.896444058976583,1.8362187711006077
158,0039,0002,2-39-78-363,CA-320,2019-10-11 22:04:07,2019-10-12 01:12:48,2019-10-12 00:19:49,02:15:42,00:52:59,03:08:41,8.584,3.7954310980103165,2.7296528575214203
159,0039,0002,2-39-124-22,CA-312,2019-10-11 22:07:12,2019-10-12 01:34:13,2019-10-12 01:07:41,03:00:29,00:26:32,03:27:01,13.817,4.593332717702466,4.004605104258916
160,0039,0002,2-39-78-364,CA-495,2019-10-11 22:28:39,2019-10-12 01:05:56,2019-10-12 00:27:23,01:58:44,00:38:33,02:37:17,11.876,6.001347557551937,4.530422803857158
161,0039,0002,2-39-95-27,CA-319,2019-10-12 01:45:06,2019-10-12 03:26:27,2019-10-12 02:44:44,00:59:38,00:41:43,01:41:21,5.562,5.5961989938513135,3.2927479033053775
162,0001,0001,1-1-194-821,AG-1F13,2019-10-11 10:53:01,2019-10-11 19:03:30,2019-10-11 13:38:56,02:45:55,05:24:34,08:10:29,9.475,3.4264188849824206,1.159060790376839
163,0001,0001,1-1-178-828,AG-1F10,2019-10-11 12:49:58,2019-10-11 18:08:03,2019-10-11 15:08:03,02:18:05,03:00:00,05:18:05,13.611,5.914254677127339,2.5674403982184963
164,0001,0001,1-1-193-819,AG-1F06,2019-10-11 12:56:01,2019-10-11 18:54:17,2019-10-11 15:29:55,02:33:54,03:24:22,05:58:16,13.876,5.409746588693957,2.3238556010420544
165,0001,0001,1-1-178-823,AG-1F08,2019-10-11 14:01:30,2019-10-11 15:58:20,2019-10-11 14:33:49,00:32:19,01:24:31,01:56:50,0.714,1.3256317689530683,0.3666761768901569
166,0001,0001,1-1-193-825,AG-1F01,2019-10-11 14:48:29,2019-10-12 01:33:07,2019-10-11 19:32:02,04:43:33,06:01:05,10:44:38,27.947,5.913666020102275,2.6011996483789233
167,0001,0001,1-1-194-822,AG-1F12,2019-10-11 14:48:30,2019-10-11 23:25:20,2019-10-11 17:06:22,02:17:52,06:18:58,08:36:50,8.529,3.7118471953578336,0.9901451144792003
168,0001,0001,1-1-193-820,AG-1F04,2019-10-11 14:51:10,2019-10-11 23:30:17,2019-10-11 19:51:00,04:59:50,03:39:17,08:39:07,11.271,2.2554530294608117,1.3027129418563588
169,0001,0001,1-1-193-829,AG-1F03,2019-10-11 15:26:05,2019-10-12 00:11:30,2019-10-12 00:12:30,08:46:25,00:01:00,08:45:25,41.87,4.772265315814469,4.781348136399682
170,0001,0001,1-1-179-781,AG-3F31,2019-10-11 15:28:10,2019-10-11 18:38:04,2019-10-11 17:03:05,01:34:55,01:34:59,03:09:54,8.976,5.67402985074627,2.836018957345972
171,0001,0001,1-1-193-827,AG-1F02,2019-10-11 16:15:12,2019-10-12 01:36:41,2019-10-11 17:05:39,00:50:27,08:31:02,09:21:29,1.859,2.2109018830525273,0.1986523791148446
172,0001,0001,1-1-178-823,AG-1F08,2019-10-11 16:29:12,2019-10-11 22:30:58,2019-10-11 17:36:01,01:06:49,04:54:57,06:01:46,3.137,2.8169618358692943,0.5202801068828895
173,0001,0001,1-1-179-809,AG-3F27,2019-10-11 16:30:22,2019-10-12 01:11:04,2019-10-11 20:40:53,04:10:31,04:30:11,08:40:42,12.229,2.928906925686914,1.4091415402343
174,0001,0001,1-1-193-816,AG-1F05,2019-10-11 16:56:29,2019-10-11 20:48:00,2019-10-11 18:37:07,01:40:38,02:10:53,03:51:31,8.011,4.77634978469692,2.0761356273846374
175,0001,0001,1-1-178-824,AG-1F07,2019-10-11 17:23:53,2019-10-11 20:36:50,2019-10-11 17:57:04,00:33:11,02:39:46,03:12:57,0.796,1.4392767453540936,0.2475252656128531
176,0001,0001,1-1-194-826,AG-1F11,2019-10-11 17:25:40,2019-10-11 20:52:09,2019-10-11 20:53:09,03:27:29,00:01:00,03:26:29,20.698,5.985444614025223,6.014432157559125
177,0001,0001,1-1-179-783,AG-3F29,2019-10-11 18:00:48,2019-10-11 22:06:34,2019-10-11 22:07:34,04:06:46,00:01:00,04:05:46,25.004,6.079589355666622,6.104326597043267
178,0001,0001,1-1-178-828,AG-1F10,2019-10-11 18:35:58,2019-10-11 21:25:49,2019-10-11 21:26:49,02:50:51,00:01:00,02:49:51,9.137,3.2087796312554873,3.227671474830733
179,0001,0001,1-1-194-818,AG-1F14,2019-10-11 18:54:22,2019-10-11 20:31:18,2019-10-11 20:14:18,01:19:56,00:17:00,01:36:56,6.991,5.247623019182652,4.327303988995873
180,0001,0001,1-1-179-800,AG-3F32,2019-10-11 18:55:42,2019-10-12 02:23:18,2019-10-12 00:53:09,05:57:27,01:30:09,07:27:36,36.483,6.123877465379773,4.890482573726541
181,0001,0001,1-1-193-819,AG-1F06,2019-10-11 19:23:31,2019-10-11 21:04:08,2019-10-11 19:56:06,00:32:35,01:08:02,01:40:37,0.696,1.2816368286445012,0.4150405830710618
182,0001,0001,1-1-179-815,AG-3F33,2019-10-11 19:42:37,2019-10-11 23:56:48,2019-10-11 20:58:02,01:15:25,02:58:46,04:14:11,3.266,2.598364640883978,0.7709396105173432
183,0001,0001,1-1-194-821,AG-1F13,2019-10-11 20:08:00,2019-10-11 22:57:39,2019-10-11 22:58:38,02:50:38,00:00:59,02:49:39,17.017,5.983707755420981,6.018390804597701
184,0001,0001,1-1-179-791,AG-3F26,2019-10-11 20:28:35,2019-10-11 22:21:49,2019-10-11 22:22:49,01:54:14,00:01:00,01:53:14,3.335,1.751677852348993,1.7671474830733
185,0001,0001,1-1-179-787,AG-3F16,2019-10-11 21:08:52,2019-10-12 00:36:01,2019-10-12 00:37:01,03:28:09,00:01:00,03:27:09,8.941,2.5772760028825368,2.5897175959449674
186,0001,0001,1-1-193-819,AG-1F06,2019-10-11 21:40:23,2019-10-12 00:22:52,2019-10-12 00:23:52,02:43:29,00:01:00,02:42:29,16.929,6.2131104088082365,6.251348856292952
187,0001,0001,1-1-193-816,AG-1F05,2019-10-11 22:24:05,2019-10-12 03:17:16,2019-10-11 23:57:22,01:33:17,03:19:54,04:53:11,4.294,2.7619081650884403,0.8787675515888806
188,0001,0001,1-1-178-823,AG-1F08,2019-10-11 23:27:24,2019-10-12 00:13:45,2019-10-12 00:00:02,00:32:38,00:13:43,00:46:21,0.64,1.1767109295199183,0.8284789644012945
189,0001,0001,1-1-178-823,AG-1F08,2019-10-12 00:13:49,2019-10-12 01:20:29,2019-10-12 01:03:29,00:49:40,00:17:00,01:06:40,2.272,2.7446979865771812,2.0447999999999995
190,0039,0002,2-39-79-376,CA-324,2019-10-12 14:45:19,2019-10-12 18:45:42,2019-10-12 18:44:19,03:59:00,00:01:23,04:00:23,7.905,1.9845188284518829,1.9730985231921236
191,0039,0002,2-39-78-365,CA-321,2019-10-12 15:54:35,2019-10-12 18:27:24,2019-10-12 17:00:21,01:05:46,01:27:03,02:32:49,0.853,0.7782057780030411,0.3349111135347366
192,0039,0002,2-39-131-30,CA-305,2019-10-12 16:02:40,2019-10-12 18:40:21,2019-10-12 18:00:33,01:57:53,00:39:48,02:37:41,6.481,3.298685140675809,2.466081809533876
193,0039,0002,2-39-139-28,CA-303,2019-10-12 16:09:18,2019-10-12 18:32:36,2019-10-12 16:40:17,00:30:59,01:52:19,02:23:18,0.885,1.71382463690156,0.3705512909979065
194,0039,0002,2-39-127-19,CA-309,2019-10-12 16:50:19,2019-10-12 22:02:38,2019-10-12 22:02:29,05:12:10,00:00:09,05:12:19,20.192,3.881003737319808,3.879139761993703
195,0039,0002,2-39-129-17,CA-307,2019-10-12 17:17:08,2019-10-12 18:44:22,2019-10-12 18:44:17,01:27:09,00:00:05,01:27:14,10.008,6.890189328743546,6.883607183798242
196,0039,0002,2-39-78-366,CA-323,2019-10-12 18:24:18,2019-10-12 22:42:15,2019-10-12 21:20:53,02:56:35,01:21:22,04:17:57,17.37,5.9020292590844745,4.04031789106416
197,0039,0002,2-39-89-25,CA-315,2019-10-12 19:12:14,2019-10-12 22:05:10,2019-10-12 22:05:05,02:52:51,00:00:05,02:52:56,10.136,3.5184263812554235,3.5167309175019277
198,0039,0002,2-39-139-28,CA-303,2019-10-12 20:36:44,2019-10-13 00:51:03,2019-10-13 00:00:52,03:24:08,00:50:11,04:14:19,11.875,3.4903657740039193,2.801625270332263
199,0039,0002,2-39-92-442,CA-498,2019-10-12 20:51:13,2019-10-13 03:11:46,2019-10-12 22:48:31,01:57:18,04:23:15,06:20:33,5.988,3.062915601023018,0.9441072132439889
200,0039,0002,2-39-138-29,CA-304,2019-10-12 21:34:58,2019-10-12 22:38:21,2019-10-12 22:38:17,01:03:19,00:00:04,01:03:23,3.628,3.437957357199263,3.434341309492506
201,0039,0002,2-39-78-363,CA-320,2019-10-12 22:26:01,2019-10-13 01:22:42,2019-10-13 01:22:31,02:56:30,00:00:11,02:56:41,16.805,5.712747875354107,5.706820111310254
202,0039,0002,2-39-131-30,CA-305,2019-10-13 00:00:40,2019-10-13 00:44:05,2019-10-13 00:44:00,00:43:20,00:00:05,00:43:25,2.368,3.278769230769231,3.272476007677543
203,0039,0002,2-39-124-22,CA-312,2019-10-13 00:56:15,2019-10-13 02:49:06,2019-10-13 02:49:01,01:52:46,00:00:05,01:52:51,11.717,6.234289092521431,6.229685423128046
204,0039,0002,2-39-139-28,CA-303,2019-10-13 02:17:48,2019-10-13 03:04:07,2019-10-13 03:04:02,00:46:14,00:00:05,00:46:19,2.499,3.243114635904831,3.2372795969773303
205,0001,0001,1-1-178-823,AG-1F08,2019-10-12 12:42:25,2019-10-12 19:15:26,2019-10-12 16:31:11,03:48:46,02:44:15,06:33:01,11.299,2.963456214483462,1.7249650142063526
206,0001,0001,1-1-194-821,AG-1F13,2019-10-12 13:03:07,2019-10-12 21:15:15,2019-10-12 18:41:42,05:38:35,02:33:33,08:12:08,33.167,5.877489539748954,4.04366025467353
207,0001,0001,1-1-194-826,AG-1F11,2019-10-12 13:28:38,2019-10-12 17:40:38,2019-10-12 17:41:38,04:13:00,00:01:00,04:12:00,13.684,3.2452173913043474,3.2580952380952377
208,0001,0001,1-1-194-822,AG-1F12,2019-10-12 14:45:36,2019-10-12 21:55:13,2019-10-12 21:56:13,07:10:37,00:01:00,07:09:37,45.008,6.271192475906646,6.2857896574465615
209,0001,0001,1-1-179-783,AG-3F29,2019-10-12 16:11:38,2019-10-12 18:30:21,2019-10-12 18:11:15,01:59:37,00:19:06,02:18:43,11.017,5.526152988713948,4.76525291361288
210,0001,0001,1-1-193-819,AG-1F06,2019-10-12 17:10:38,2019-10-12 18:58:05,2019-10-12 18:58:38,01:48:00,00:00:33,01:47:27,10.626,5.903333333333333,5.933550488599348
211,0001,0001,1-1-194-826,AG-1F11,2019-10-12 18:51:50,2019-10-12 20:10:35,2019-10-12 20:11:35,01:19:45,00:01:00,01:18:45,7.333,5.5169905956112855,5.5870476190476195
212,0001,0001,1-1-193-819,AG-1F06,2019-10-12 23:21:40,2019-10-13 07:32:08,2019-10-13 00:42:47,01:21:07,06:49:21,08:10:28,7.303,5.401849188411753,0.8933940464863395
213,0001,0001,1-1-193-827,AG-1F02,2019-10-13 00:25:56,2019-10-13 01:31:45,2019-10-13 01:32:45,01:06:49,00:01:00,01:05:49,6.257,5.618658019456223,5.70402633578121
214,0039,0002,2-39-139-28,CA-303,2019-10-13 17:19:26,2019-10-13 20:38:46,2019-10-13 19:16:12,01:56:46,01:22:34,03:19:20,11.875,6.101912646303169,3.5744147157190636
215,0039,0002,2-39-128-18,CA-308,2019-10-13 18:25:16,2019-10-13 20:12:11,2019-10-13 19:27:31,01:02:15,00:44:40,01:46:55,2.945,2.8385542168674696,1.6526890101325018
216,0039,0002,2-39-123-23,CA-313,2019-10-13 19:10:08,2019-10-13 20:57:31,2019-10-13 20:57:26,01:47:18,00:00:05,01:47:23,5.944,3.3237651444547995,3.321185783020332
217,0039,0002,2-39-131-30,CA-305,2019-10-13 19:19:15,2019-10-13 21:17:47,2019-10-13 19:49:46,00:30:31,01:28:01,01:58:32,0.923,1.8147460404150737,0.4672103487064117
218,0039,0002,2-39-126-20,CA-310,2019-10-13 21:17:50,2019-10-14 00:51:49,2019-10-14 00:40:46,03:22:56,00:11:03,03:33:59,22.379,6.616655716162945,6.274974686502064
219,0039,0002,2-39-125-21,CA-311,2019-10-13 22:17:08,2019-10-13 22:48:52,2019-10-13 22:47:28,00:30:20,00:01:24,00:31:44,0.875,1.7307692307692308,1.6544117647058825
220,0039,0002,2-39-139-28,CA-303,2019-10-13 23:05:29,2019-10-14 03:01:13,2019-10-14 03:00:28,03:54:59,00:00:45,03:55:44,8.911,2.2753103056954394,2.2680712669683256
221,0039,0002,2-39-139-28,CA-303,2019-10-14 03:58:48,2019-10-14 13:52:40,2019-10-14 06:18:46,02:19:58,07:33:54,09:53:52,14.083,6.037008811621814,1.4228446340368208
222,0001,0001,1-1-179-777,AG-3F28,2019-10-13 17:28:44,2019-10-13 20:27:23,2019-10-13 20:28:23,02:59:39,00:01:00,02:58:39,9.287,3.1016977456164767,3.1190596137699416
223,0001,0001,1-1-193-827,AG-1F02,2019-10-13 17:59:21,2019-10-14 00:03:32,2019-10-13 23:11:52,05:12:31,00:51:40,06:04:11,16.541,3.17570262919311,2.725165896297652
224,0001,0001,1-1-178-824,AG-1F07,2019-10-13 20:45:48,2019-10-14 00:07:46,2019-10-13 22:07:04,01:21:16,02:00:42,03:21:58,8.362,6.173748974569319,2.484172305661
225,0001,0001,1-1-178-828,AG-1F10,2019-10-13 21:28:42,2019-10-13 23:42:06,2019-10-13 23:39:21,02:10:39,00:02:45,02:13:24,12.709,5.836509758897818,5.716191904047976
226,0001,0001,1-1-193-816,AG-1F05,2019-10-13 22:18:54,2019-10-14 00:02:12,2019-10-14 00:03:12,01:44:18,00:01:00,01:43:18,9.372,5.3913710450623205,5.443562439496612
227,0001,0001,1-1-193-819,AG-1F06,2019-10-14 01:11:47,2019-10-14 07:50:19,2019-10-14 02:44:48,01:33:01,05:05:31,06:38:32,8.954,5.775739114853969,1.3480428236868518
228,0102,0019,19-102-260-1633,02,2019-10-14 14:40:49,2019-10-14 19:19:45,2019-10-14 16:43:18,02:02:29,02:36:27,04:38:56,6.097,2.9866920669478847,1.3114961759082218
229,0102,0019,19-102-260-1634,03,2019-10-14 18:19:10,2019-10-15 00:39:04,2019-10-15 00:38:59,06:19:49,00:00:05,06:19:54,32.573,5.145587783579797,5.144459068175836
230,0102,0019,19-102-260-1640,08,2019-10-14 20:29:15,2019-10-15 04:01:30,2019-10-15 04:01:18,07:32:03,00:00:12,07:32:15,24.409,3.2397743612432253,3.2383416252072967
231,0039,0002,2-39-79-383,CA-492,2019-10-14 15:17:38,2019-10-14 23:14:48,2019-10-14 23:03:45,07:46:07,00:11:03,07:57:10,11.806,1.5197053670397251,1.484512748864827
232,0039,0002,2-39-92-442,CA-498,2019-10-14 15:24:20,2019-10-15 00:37:01,2019-10-14 17:38:34,02:14:14,06:58:27,09:12:41,7.024,3.139607648373479,0.7625343023431139
233,0039,0002,2-39-79-379,CA-327,2019-10-14 15:40:25,2019-10-14 22:30:19,2019-10-14 22:04:18,06:23:53,00:26:01,06:49:54,1.321,0.20646897929058305,0.193364235179312
234,0039,0002,2-39-78-363,CA-320,2019-10-14 15:44:44,2019-10-15 00:16:17,2019-10-14 16:58:47,01:14:03,07:17:30,08:31:33,7.741,6.272248480756246,0.9079464372984068
235,0039,0002,2-39-89-25,CA-315,2019-10-14 15:44:52,2019-10-14 18:25:47,2019-10-14 16:16:08,00:31:16,02:09:39,02:40:55,0.789,1.5140724946695097,0.2941895390989125
236,0039,0002,2-39-78-367,CA-494,2019-10-14 15:52:12,2019-10-15 00:03:04,2019-10-14 23:56:58,08:04:46,00:06:06,08:10:52,7.881,0.9754383552224438,0.9633165829145729
237,0039,0002,2-39-79-378,CA-326,2019-10-14 15:56:49,2019-10-14 21:58:34,2019-10-14 21:40:49,05:44:00,00:17:45,06:01:45,5.579,0.9730813953488372,0.9253351762266758
238,0039,0002,2-39-79-376,CA-324,2019-10-14 16:01:09,2019-10-15 00:53:45,2019-10-14 17:15:45,01:14:36,07:38:00,08:52:36,7.326,5.892225201072385,0.8253098009763424
239,0039,0002,2-39-90-440,CA-500,2019-10-14 16:12:27,2019-10-15 02:58:40,2019-10-14 23:56:24,07:43:57,03:02:16,10:46:13,51.14,6.613643711606854,4.748252650039976
240,0039,0002,2-39-91-437,CA-317,2019-10-14 16:33:12,2019-10-14 18:15:12,2019-10-14 18:15:07,01:41:55,00:00:05,01:42:00,11.034,6.495895339329518,6.490588235294118
241,0039,0002,2-39-124-22,CA-312,2019-10-14 16:39:05,2019-10-14 22:05:02,2019-10-14 17:43:14,01:04:09,04:21:48,05:25:57,6.52,6.098207326578332,1.2001840773124712
242,0039,0002,2-39-95-444,CA-497,2019-10-14 16:52:59,2019-10-15 02:09:22,2019-10-14 19:30:06,02:37:07,06:39:16,09:16:23,16.803,6.416760369152435,1.8120240841146693
243,0039,0002,2-39-123-23,CA-313,2019-10-14 16:56:33,2019-10-14 18:01:02,2019-10-14 18:00:54,01:04:21,00:00:08,01:04:29,5.626,5.245687645687646,5.234841044197468
244,0039,0002,2-39-129-17,CA-307,2019-10-14 17:03:53,2019-10-14 18:00:02,2019-10-14 17:34:41,00:30:48,00:25:21,00:56:09,0.894,1.7415584415584417,0.9552983081032949
245,0039,0002,2-39-91-441,CA-499,2019-10-14 17:10:54,2019-10-15 01:08:18,2019-10-14 23:54:44,06:43:50,01:13:34,07:57:24,0.828,0.12302104828724722,0.10406367825722664
246,0039,0002,2-39-92-436,CA-318,2019-10-14 17:12:08,2019-10-15 01:08:54,2019-10-14 18:49:01,01:36:53,06:19:53,07:56:46,9.575,5.929812489248237,1.2049919597287282
247,0039,0002,2-39-95-27,CA-319,2019-10-14 17:14:56,2019-10-15 04:44:41,2019-10-14 18:16:16,01:01:20,10:28:25,11:29:45,3.079,3.0120652173913047,0.26783617252627767
248,0039,0002,2-39-90-26,CA-316,2019-10-14 17:34:35,2019-10-14 20:20:45,2019-10-14 18:51:33,01:16:58,01:29:12,02:46:10,3.597,2.804071026418363,1.298816449348044
249,0039,0002,2-39-89-439,CA-501,2019-10-14 17:46:21,2019-10-15 00:11:14,2019-10-14 19:40:42,01:54:21,04:30:32,06:24:53,11.636,6.1054656755574985,1.8139522799116614
250,0039,0002,2-39-88-438,CA-502,2019-10-14 17:52:56,2019-10-14 20:54:13,2019-10-14 20:28:51,02:35:55,00:25:22,03:01:17,16.998,6.541186531266703,5.625889491587754
251,0039,0002,2-39-123-23,CA-313,2019-10-14 18:07:21,2019-10-15 02:04:04,2019-10-14 21:59:34,03:52:13,04:04:30,07:56:43,26.522,6.852738103782387,3.338083417823305
252,0039,0002,2-39-88-24,CA-314,2019-10-14 18:11:42,2019-10-14 23:25:15,2019-10-14 20:54:22,02:42:40,02:30:53,05:13:33,11.546,4.258770491803278,2.2094083878169353
253,0039,0002,2-39-91-437,CA-317,2019-10-14 18:26:55,2019-10-15 01:02:32,2019-10-14 19:07:16,00:40:21,05:55:16,06:35:37,1.698,2.524907063197026,0.25752201204870034
254,0039,0002,2-39-78-366,CA-323,2019-10-14 19:26:56,2019-10-15 01:11:22,2019-10-15 01:11:20,05:44:24,00:00:02,05:44:26,35.115,6.117595818815331,6.1170037743153
255,0039,0002,2-39-125-21,CA-311,2019-10-14 20:29:14,2019-10-15 00:34:17,2019-10-14 21:22:53,00:53:39,03:11:24,04:05:03,5.254,5.8758620689655165,1.2864313405427463
256,0039,0002,2-39-90-26,CA-316,2019-10-14 20:44:05,2019-10-14 23:23:33,2019-10-14 23:23:28,02:39:23,00:00:05,02:39:28,17.448,6.568315382202238,6.564882943143814
257,0039,0002,2-39-88-438,CA-502,2019-10-14 20:57:45,2019-10-14 21:57:55,2019-10-14 21:29:01,00:31:16,00:28:54,01:00:10,0.913,1.7520255863539447,0.9104709141274239
258,0039,0002,2-39-78-364,CA-495,2019-10-14 21:41:13,2019-10-15 04:57:37,2019-10-14 23:27:33,01:46:20,05:30:04,07:16:24,7.394,4.172163009404389,1.0165902841429881
259,0039,0002,2-39-79-378,CA-326,2019-10-14 22:11:34,2019-10-15 01:27:49,2019-10-15 01:27:45,03:16:11,00:00:04,03:16:15,4.617,1.4120465550930252,1.4115668789808917
260,0039,0002,2-39-88-438,CA-502,2019-10-14 22:20:07,2019-10-15 01:16:48,2019-10-15 01:16:44,02:56:37,00:00:04,02:56:41,9.514,3.2320845522317634,3.2308650127346477
261,0039,0002,2-39-124-22,CA-312,2019-10-14 22:48:55,2019-10-15 00:30:27,2019-10-15 00:26:12,01:37:17,00:04:15,01:41:32,5.062,3.1220147335960253,2.991332895600788
262,0039,0002,2-39-79-377,CA-325,2019-10-14 23:30:39,2019-10-15 03:33:09,2019-10-15 03:33:04,04:02:25,00:00:05,04:02:30,14.089,3.4871364730147816,3.485938144329897
263,0039,0002,2-39-139-28,CA-303,2019-10-15 01:15:12,2019-10-15 02:44:11,2019-10-15 02:44:07,01:28:55,00:00:04,01:28:59,10.03,6.768134957825679,6.763064244240494
264,0039,0002,2-39-131-30,CA-305,2019-10-15 01:22:46,2019-10-15 03:35:23,2019-10-15 02:10:11,00:47:25,01:25:12,02:12:37,3.877,4.905869947275923,1.7540781701646349
265,0001,0001,1-1-194-821,AG-1F13,2019-10-14 10:52:49,2019-10-14 20:36:02,2019-10-14 13:48:43,02:55:54,06:47:19,09:43:13,9.576,3.266401364411598,0.9851570314062813
266,0001,0001,1-1-193-825,AG-1F01,2019-10-14 12:03:05,2019-10-14 21:41:39,2019-10-14 14:07:30,02:04:25,07:34:09,09:38:34,5.94,2.8645679839249834,0.6160050700005762
267,0001,0001,1-1-178-817,AG-1F09,2019-10-14 12:03:41,2019-10-14 23:16:46,2019-10-14 23:17:46,11:14:05,00:01:00,11:13:05,67.717,6.027474347879837,6.036429367339359
268,0001,0001,1-1-194-826,AG-1F11,2019-10-14 12:14:16,2019-10-14 23:41:40,2019-10-14 17:45:42,05:31:26,05:55:58,11:27:24,15.162,2.744805390727145,1.3234215885947047
269,0001,0001,1-1-178-823,AG-1F08,2019-10-14 12:45:37,2019-10-14 22:33:18,2019-10-14 18:07:47,05:22:10,04:25:31,09:47:41,10.813,2.0138023797206417,1.103961884234707
270,0001,0001,1-1-193-819,AG-1F06,2019-10-14 13:03:32,2019-10-14 21:09:18,2019-10-14 17:59:14,04:55:42,03:10:04,08:05:46,13.009,2.639634764964491,1.6068208330474163
271,0001,0001,1-1-191-789,AG-4F52,2019-10-14 13:09:46,2019-10-14 23:09:05,2019-10-14 15:15:57,02:06:11,07:53:08,09:59:19,5.846,2.779764892352397,0.5852665535749048
272,0001,0001,1-1-191-802,AG-4F44,2019-10-14 13:13:53,2019-10-14 23:45:03,2019-10-14 15:30:03,02:16:10,08:15:00,10:31:10,8.024,3.5356670746634022,0.7627779244784789
